accountNo, accountType, issuerAccount, amount
00307302,2,00100022,1110000
00307303,2,00100023,1200000
00307304,2,00100024,1200000
00307305,2,00100025,1200000
00307306,2,00100026,1200000
00307307,2,00100027,1200000
00307308,2,00100028,1200000
00307309,2,00100029,1200000
00307310,2,00100030,1110000
00307311,2,00100031,1020000
00307312,2,00100032,1110000
00307313,2,00100033,1200000
00307314,2,00100034,1020000
00307315,2,00100035,1200000
00307316,2,00100036,1110000
00307317,2,00100037,1110000
00307318,2,00100038,1110000
00307319,2,00100039,1200000
00307320,2,00100040,1020000
00307321,2,00100041,1020000
00307322,2,00100042,1110000
00307323,2,00100043,1020000
00307324,2,00100044,1200000
00307325,2,00100045,930000
00307326,2,00100046,1200000
00307327,2,00100047,1200000
00307328,2,00100048,1200000
00307329,2,00100049,1020000
00307330,2,00100050,1200000
00307331,2,00100051,1110000
00307332,2,00100052,1110000
00307333,2,00100053,1110000
00307334,2,00100054,1110000
00307335,2,00100055,1110000
00307336,2,00100056,1110000
00307337,2,00100057,930000
00307338,2,00100058,1200000
00307339,2,00100059,1110000
00307340,2,00100060,1110000
00307341,2,00100061,1200000
00307342,2,00100062,1200000
00307343,2,00100063,930000
00307344,2,00100064,1200000
00307345,2,00100065,1110000
00307346,2,00100066,1200000
00307347,2,00100067,1110000
00307348,2,00100068,1200000
00307349,2,00100069,1200000
00307350,2,00100070,930000
00307351,2,00100071,1020000
00307352,2,00100072,1200000
00307353,2,00100073,1110000
00307354,2,00100074,1110000
00307355,2,00100075,1110000
00307356,2,00100076,1200000
00307357,2,00100077,1200000
00307358,2,00100078,1110000
00307359,2,00100079,930000
00307360,2,00100080,1200000
00307361,2,00100001,1200000
00307362,2,00100002,1110000
00307363,2,00100003,1200000
00307364,2,00100004,1200000
00307365,2,00100005,1200000
00307366,2,00100006,1110000
00307367,2,00100007,1110000
00307368,2,00100008,1200000
00307369,2,00100009,1110000
00307370,2,00100010,1110000
00307371,2,00100011,1200000
00307372,2,00100012,930000
00307373,2,00100013,1200000
00307374,2,00100014,1110000
00307375,2,00100015,1200000
00307376,2,00100016,1110000
00307377,2,00100017,1020000
00307378,2,00100018,930000
00307379,2,00100019,1020000
00307380,2,00100020,1110000
00307381,2,00100021,1200000
00307382,2,00100022,1200000
00307383,2,00100023,1020000
00307384,2,00100024,1200000
00307385,2,00100025,1200000
00307386,2,00100026,1200000
00307387,2,00100027,1020000
00307388,2,00100028,1110000
00307389,2,00100029,1110000
00307390,2,00100030,1200000
00307391,2,00100031,1110000
00307392,2,00100032,1110000
00307393,2,00100033,1110000
00307394,2,00100034,1110000
00307395,2,00100035,1110000
00307396,2,00100036,1200000
00307397,2,00100037,1200000
00307398,2,00100038,930000
00307399,2,00100039,1200000
00307400,2,00100040,1020000
00307401,2,00100041,1110000
00307402,2,00100042,1200000
00307403,2,00100043,1200000
00307404,2,00100044,1200000
00307405,2,00100045,1110000
00307406,2,00100046,1200000
00307407,2,00100047,1110000
00307408,2,00100048,1020000
00307409,2,00100049,1110000
00307410,2,00100050,1110000
00307411,2,00100051,1110000
00307412,2,00100052,1200000
00307413,2,00100053,1200000
00307414,2,00100054,1110000
00307415,2,00100055,1200000
00307416,2,00100056,1200000
00307417,2,00100057,840000
00307418,2,00100058,1200000
00307419,2,00100059,1110000
00307420,2,00100060,1200000
00307421,2,00100061,1200000
00307422,2,00100062,1020000
00307423,2,00100063,1200000
00307424,2,00100064,1110000
00307425,2,00100065,1020000
00307426,2,00100066,1110000
00307427,2,00100067,1110000
00307428,2,00100068,1020000
00307429,2,00100069,1200000
00307430,2,00100070,1200000
00307431,2,00100071,1110000
00307432,2,00100072,1200000
00307433,2,00100073,1110000
00307434,2,00100074,1020000
00307435,2,00100075,1110000
00307436,2,00100076,1200000
00307437,2,00100077,1200000
00307438,2,00100078,1200000
00307439,2,00100079,1110000
00307440,2,00100080,1200000
00307441,2,00100001,1200000
00307442,2,00100002,1110000
00307443,2,00100003,1020000
00307444,2,00100004,1200000
00307445,2,00100005,1200000
00307446,2,00100006,1020000
00307447,2,00100007,1110000
00307448,2,00100008,1200000
00307449,2,00100009,1200000
00307450,2,00100010,1200000
00307451,2,00100011,1020000
00307452,2,00100012,1020000
00307453,2,00100013,1200000
00307454,2,00100014,1200000
00307455,2,00100015,1020000
00307456,2,00100016,1200000
00307457,2,00100017,1110000
00307458,2,00100018,1110000
00307459,2,00100019,1020000
00307460,2,00100020,1110000
00307461,2,00100021,1110000
00307462,2,00100022,1020000
00307463,2,00100023,1200000
00307464,2,00100024,1200000
00307465,2,00100025,1020000
00307466,2,00100026,1200000
00307467,2,00100027,1110000
00307468,2,00100028,1020000
00307469,2,00100029,1200000
00307470,2,00100030,1200000
00307471,2,00100031,1020000
00307472,2,00100032,1200000
00307473,2,00100033,1110000
00307474,2,00100034,1110000
00307475,2,00100035,930000
00307476,2,00100036,1200000
00307477,2,00100037,1110000
00307478,2,00100038,1110000
00307479,2,00100039,1200000
00307480,2,00100040,1200000
00307481,2,00100041,930000
00307482,2,00100042,1200000
00307483,2,00100043,1110000
00307484,2,00100044,1020000
00307485,2,00100045,1110000
00307486,2,00100046,1110000
00307487,2,00100047,1020000
00307488,2,00100048,1110000
00307489,2,00100049,1110000
00307490,2,00100050,1200000
00307491,2,00100051,1110000
00307492,2,00100052,1110000
00307493,2,00100053,1200000
00307494,2,00100054,1200000
00307495,2,00100055,1110000
00307496,2,00100056,1200000
00307497,2,00100057,1110000
00307498,2,00100058,1110000
00307499,2,00100059,1110000
00307500,2,00100060,1110000
00307501,2,00100061,1110000
00307502,2,00100062,1020000
00307503,2,00100063,1020000
00307504,2,00100064,1200000
00307505,2,00100065,1200000
00307506,2,00100066,1110000
00307507,2,00100067,1110000
00307508,2,00100068,1200000
00307509,2,00100069,1200000
00307510,2,00100070,1200000
00307511,2,00100071,1020000
00307512,2,00100072,1200000
00307513,2,00100073,1200000
00307514,2,00100074,1200000
00307515,2,00100075,930000
00307516,2,00100076,1110000
00307517,2,00100077,1110000
00307518,2,00100078,1110000
00307519,2,00100079,1110000
00307520,2,00100080,1200000
00307521,2,00100001,1200000
00307522,2,00100002,1200000
00307523,2,00100003,1200000
00307524,2,00100004,1110000
00307525,2,00100005,1200000
00307526,2,00100006,1200000
00307527,2,00100007,1110000
00307528,2,00100008,1200000
00307529,2,00100009,930000
00307530,2,00100010,1020000
00307531,2,00100011,1110000
00307532,2,00100012,1200000
00307533,2,00100013,930000
00307534,2,00100014,1200000
00307535,2,00100015,1020000
00307536,2,00100016,1110000
00307537,2,00100017,1110000
00307538,2,00100018,1020000
00307539,2,00100019,1020000
00307540,2,00100020,1020000
00307541,2,00100021,1200000
00307542,2,00100022,1200000
00307543,2,00100023,930000
00307544,2,00100024,1110000
00307545,2,00100025,1110000
00307546,2,00100026,1020000
00307547,2,00100027,1020000
00307548,2,00100028,1110000
00307549,2,00100029,1110000
00307550,2,00100030,1200000
00307551,2,00100031,1110000
00307552,2,00100032,1110000
00307553,2,00100033,1110000
00307554,2,00100034,1200000
00307555,2,00100035,1200000
00307556,2,00100036,1200000
00307557,2,00100037,1200000
00307558,2,00100038,1020000
00307559,2,00100039,1200000
00307560,2,00100040,1110000
00307561,2,00100041,1200000
00307562,2,00100042,1200000
00307563,2,00100043,1110000
00307564,2,00100044,1110000
00307565,2,00100045,1110000
00307566,2,00100046,1110000
00307567,2,00100047,1200000
00307568,2,00100048,1110000
00307569,2,00100049,1200000
00307570,2,00100050,1020000
00307571,2,00100051,1110000
00307572,2,00100052,1200000
00307573,2,00100053,1200000
00307574,2,00100054,1200000
00307575,2,00100055,1110000
00307576,2,00100056,1200000
00307577,2,00100057,1110000
00307578,2,00100058,1020000
00307579,2,00100059,1200000
00307580,2,00100060,1200000
00307581,2,00100061,1200000
00307582,2,00100062,1020000
00307583,2,00100063,1020000
00307584,2,00100064,1020000
00307585,2,00100065,1200000
00307586,2,00100066,1110000
00307587,2,00100067,1110000
00307588,2,00100068,1200000
00307589,2,00100069,1200000
00307590,2,00100070,1200000
00307591,2,00100071,1020000
00307592,2,00100072,1200000
00307593,2,00100073,1110000
00307594,2,00100074,1020000
00307595,2,00100075,1110000
00307596,2,00100076,1200000
00307597,2,00100077,930000
00307598,2,00100078,1110000
00307599,2,00100079,1200000
00307600,2,00100080,1020000
00307601,2,00100001,930000
00307602,2,00100002,1020000
00307603,2,00100003,1200000
00307604,2,00100004,1200000
00307605,2,00100005,1110000
00307606,2,00100006,1110000
00307607,2,00100007,1110000
00307608,2,00100008,1110000
00307609,2,00100009,1110000
00307610,2,00100010,1200000
00307611,2,00100011,1020000
00307612,2,00100012,1110000
00307613,2,00100013,1200000
00307614,2,00100014,1110000
00307615,2,00100015,930000
00307616,2,00100016,1110000
00307617,2,00100017,1110000
00307618,2,00100018,1110000
00307619,2,00100019,1110000
00307620,2,00100020,1110000
00307621,2,00100021,1110000
00307622,2,00100022,1200000
00307623,2,00100023,1200000
00307624,2,00100024,930000
00307625,2,00100025,1020000
00307626,2,00100026,1020000
00307627,2,00100027,1200000
00307628,2,00100028,1200000
00307629,2,00100029,1110000
00307630,2,00100030,1020000
00307631,2,00100031,1200000
00307632,2,00100032,1110000
00307633,2,00100033,1020000
00307634,2,00100034,930000
00307635,2,00100035,1110000
00307636,2,00100036,1200000
00307637,2,00100037,1110000
00307638,2,00100038,1020000
00307639,2,00100039,1110000
00307640,2,00100040,1110000
00307641,2,00100041,1020000
00307642,2,00100042,1110000
00307643,2,00100043,1200000
00307644,2,00100044,1020000
00307645,2,00100045,930000
00307646,2,00100046,1110000
00307647,2,00100047,1200000
00307648,2,00100048,1110000
00307649,2,00100049,1200000
00307650,2,00100050,1110000
00307651,2,00100051,1110000
00307652,2,00100052,1200000
00307653,2,00100053,1110000
00307654,2,00100054,1200000
00307655,2,00100055,1110000
00307656,2,00100056,1200000
00307657,2,00100057,1020000
00307658,2,00100058,1020000
00307659,2,00100059,1110000
00307660,2,00100060,1110000
00307661,2,00100061,1200000
00307662,2,00100062,1110000
00307663,2,00100063,1110000
00307664,2,00100064,1200000
00307665,2,00100065,1200000
00307666,2,00100066,1110000
00307667,2,00100067,930000
00307668,2,00100068,1020000
00307669,2,00100069,1110000
00307670,2,00100070,1200000
00307671,2,00100071,1110000
00307672,2,00100072,1110000
00307673,2,00100073,1020000
00307674,2,00100074,1200000
00307675,2,00100075,1200000
00307676,2,00100076,1110000
00307677,2,00100077,1020000
00307678,2,00100078,1110000
00307679,2,00100079,930000
00307680,2,00100080,1200000
00307681,2,00100001,1200000
00307682,2,00100002,1200000
00307683,2,00100003,1200000
00307684,2,00100004,1020000
00307685,2,00100005,1200000
00307686,2,00100006,1020000
00307687,2,00100007,1200000
00307688,2,00100008,1200000
00307689,2,00100009,1020000
00307690,2,00100010,1110000
00307691,2,00100011,1200000
00307692,2,00100012,1110000
00307693,2,00100013,1200000
00307694,2,00100014,930000
00307695,2,00100015,1200000
00307696,2,00100016,1200000
00307697,2,00100017,1200000
00307698,2,00100018,1110000
00307699,2,00100019,1200000
00307700,2,00100020,1200000
00307701,2,00100021,1110000
00307702,2,00100022,1110000
00307703,2,00100023,1020000
00307704,2,00100024,1200000
00307705,2,00100025,930000
00307706,2,00100026,1200000
00307707,2,00100027,1200000
00307708,2,00100028,1110000
00307709,2,00100029,1200000
00307710,2,00100030,1110000
00307711,2,00100031,1110000
00307712,2,00100032,1200000
00307713,2,00100033,1110000
00307714,2,00100034,1020000
00307715,2,00100035,1200000
00307716,2,00100036,1200000
00307717,2,00100037,1020000
00307718,2,00100038,1200000
00307719,2,00100039,1200000
00307720,2,00100040,1200000
00307721,2,00100041,1200000
00307722,2,00100042,1020000
00307723,2,00100043,1200000
00307724,2,00100044,1200000
00307725,2,00100045,1020000
00307726,2,00100046,1200000
00307727,2,00100047,1200000
00307728,2,00100048,1020000
00307729,2,00100049,1200000
00307730,2,00100050,930000
00307731,2,00100051,1200000
00307732,2,00100052,930000
00307733,2,00100053,1110000
00307734,2,00100054,1110000
00307735,2,00100055,1110000
00307736,2,00100056,1020000
00307737,2,00100057,1020000
00307738,2,00100058,1110000
00307739,2,00100059,1020000
00307740,2,00100060,1020000
00307741,2,00100061,1200000
00307742,2,00100062,1200000
00307743,2,00100063,1200000
00307744,2,00100064,1200000
00307745,2,00100065,1020000
00307746,2,00100066,1110000
00307747,2,00100067,1200000
00307748,2,00100068,1200000
00307749,2,00100069,1200000
00307750,2,00100070,1110000
00307751,2,00100071,1110000
00307752,2,00100072,930000
00307753,2,00100073,1200000
00307754,2,00100074,1200000
00307755,2,00100075,1110000
00307756,2,00100076,1200000
00307757,2,00100077,1110000
00307758,2,00100078,1110000
00307759,2,00100079,1110000
00307760,2,00100080,1200000
00307761,2,00100001,1110000
00307762,2,00100002,1200000
00307763,2,00100003,1200000
00307764,2,00100004,1200000
00307765,2,00100005,1110000
00307766,2,00100006,1110000
00307767,2,00100007,1200000
00307768,2,00100008,1020000
00307769,2,00100009,1110000
00307770,2,00100010,1200000
00307771,2,00100011,1110000
00307772,2,00100012,1200000
00307773,2,00100013,1200000
00307774,2,00100014,1110000
00307775,2,00100015,1200000
00307776,2,00100016,1200000
00307777,2,00100017,1110000
00307778,2,00100018,1110000
00307779,2,00100019,1110000
00307780,2,00100020,1110000
00307781,2,00100021,660000
00307782,2,00100022,1110000
00307783,2,00100023,1020000
00307784,2,00100024,1110000
00307785,2,00100025,1200000
00307786,2,00100026,1200000
00307787,2,00100027,840000
00307788,2,00100028,1200000
00307789,2,00100029,1200000
00307790,2,00100030,1020000
00307791,2,00100031,1110000
00307792,2,00100032,930000
00307793,2,00100033,1110000
00307794,2,00100034,1200000
00307795,2,00100035,1020000
00307796,2,00100036,1110000
00307797,2,00100037,1200000
00307798,2,00100038,1200000
00307799,2,00100039,1110000
00307800,2,00100040,1020000
00307801,2,00100041,1110000
00307802,2,00100042,1020000
00307803,2,00100043,1020000
00307804,2,00100044,1110000
00307805,2,00100045,1200000
00307806,2,00100046,1200000
00307807,2,00100047,1200000
00307808,2,00100048,1110000
00307809,2,00100049,1110000
00307810,2,00100050,1020000
00307811,2,00100051,1110000
00307812,2,00100052,1110000
00307813,2,00100053,1200000
00307814,2,00100054,1020000
00307815,2,00100055,1200000
00307816,2,00100056,1020000
00307817,2,00100057,1200000
00307818,2,00100058,1110000
00307819,2,00100059,1110000
00307820,2,00100060,1110000
00307821,2,00100061,1200000
00307822,2,00100062,1110000
00307823,2,00100063,1110000
00307824,2,00100064,1200000
00307825,2,00100065,1110000
00307826,2,00100066,1200000
00307827,2,00100067,1200000
00307828,2,00100068,1020000
00307829,2,00100069,1200000
00307830,2,00100070,930000
00307831,2,00100071,1110000
00307832,2,00100072,1110000
00307833,2,00100073,1200000
00307834,2,00100074,1110000
00307835,2,00100075,1110000
00307836,2,00100076,1110000
00307837,2,00100077,1200000
00307838,2,00100078,930000
00307839,2,00100079,1200000
00307840,2,00100080,1020000
00307841,2,00100001,930000
00307842,2,00100002,1020000
00307843,2,00100003,1020000
00307844,2,00100004,1110000
00307845,2,00100005,1020000
00307846,2,00100006,1200000
00307847,2,00100007,1200000
00307848,2,00100008,1200000
00307849,2,00100009,1020000
00307850,2,00100010,1200000
00307851,2,00100011,1020000
00307852,2,00100012,1200000
00307853,2,00100013,1200000
00307854,2,00100014,930000
00307855,2,00100015,1200000
00307856,2,00100016,1200000
00307857,2,00100017,1110000
00307858,2,00100018,1200000
00307859,2,00100019,1200000
00307860,2,00100020,1200000
00307861,2,00100021,1200000
00307862,2,00100022,1110000
00307863,2,00100023,1200000
00307864,2,00100024,1020000
00307865,2,00100025,1200000
00307866,2,00100026,1110000
00307867,2,00100027,1200000
00307868,2,00100028,1020000
00307869,2,00100029,1110000
00307870,2,00100030,930000
00307871,2,00100031,1200000
00307872,2,00100032,1200000
00307873,2,00100033,930000
00307874,2,00100034,1200000
00307875,2,00100035,1020000
00307876,2,00100036,1020000
00307877,2,00100037,1200000
00307878,2,00100038,1200000
00307879,2,00100039,1110000
00307880,2,00100040,1020000
00307881,2,00100041,1200000
00307882,2,00100042,1020000
00307883,2,00100043,1020000
00307884,2,00100044,1110000
00307885,2,00100045,1020000
00307886,2,00100046,1110000
00307887,2,00100047,1200000
00307888,2,00100048,1200000
00307889,2,00100049,1110000
00307890,2,00100050,1200000
00307891,2,00100051,1200000
00307892,2,00100052,1110000
00307893,2,00100053,1020000
00307894,2,00100054,1020000
00307895,2,00100055,1200000
00307896,2,00100056,1110000
00307897,2,00100057,1020000
00307898,2,00100058,1200000
00307899,2,00100059,1110000
00307900,2,00100060,1110000
00307901,2,00100061,1020000
00307902,2,00100062,1110000
00307903,2,00100063,1110000
00307904,2,00100064,1200000
00307905,2,00100065,930000
00307906,2,00100066,1020000
00307907,2,00100067,1200000
00307908,2,00100068,1110000
00307909,2,00100069,1020000
